zip	city	state	latitude	longitude
1604	WORCESTER	MA	42.254084	-71.774626
1605	Worcester	MA	42.286159	-71.795924
1605	WORCESTER	MA	42.289391	-71.788795
1606	Worcester	MA	42.31095	-71.801404
1606	WORCESTER	MA	42.311029	-71.795774
1607	Worcester	MA	42.22725	-71.793758
1607	WORCESTER	MA	42.230294	-71.793837
1608	Worcester	MA	42.261746	-71.802267
1608	WORCESTER	MA	42.262425	-71.800262
1609	Worcester	MA	42.276415	-71.819491
1609	WORCESTER	MA	42.275387	-71.817456
1610	Worcester	MA	42.249011	-71.807956
1610	WORCESTER	MA	42.249186	-71.810798
1611	Cherry Valley	MA	42.242998	-71.873372
1611	CHERRY VALLEY	MA	42.237287	-71.874971
1612	Paxton	MA	42.30158	-71.909525
1612	PAXTON	MA	42.306646	-71.920234
1613	Worcester	MA	42.265737	-71.796527
1614	Worcester	MA	42.260921	-71.79949
1615	Worcester	MA	42.270221	-71.809332
1653	Worcester	MA	42.292703	-71.779043
1655	Worcester	MA	42.276871	-71.761225
1701	Framingham	MA	42.315117	-71.43412
1701	FRAMINGHAM	MA	42.300665	-71.425486
1702	Framingham	MA	42.272053	-71.424769
1703	Framingham	MA	42.323005	-71.441791
1704	Framingham	MA	42.318232	-71.442658
1705	Framingham	MA	42.32025	-71.439495
1718	Village of Nagog Woods	MA	42.517046	-71.412305
1718	VILLAGE OF NAGOG	MA	42.514941	-71.422354
1719	Boxborough	MA	42.484999	-71.518519
1719	BOXBORO	MA	42.486876	-71.518229
1720	Acton	MA	42.477355	-71.446686
1720	ACTON	MA	42.475076	-71.448255
1721	Ashland	MA	42.253129	-71.460756
1721	ASHLAND	MA	42.253909	-71.458347
1730	Bedford	MA	42.493394	-71.278531
1730	BEDFORD	MA	42.484287	-71.276796
1731	Hanscom Air Force Base	MA	42.453933	-71.278811
1740	Bolton	MA	42.436503	-71.608599
1740	BOLTON	MA	42.436523	-71.607593
1741	Carlisle	MA	42.530569	-71.348298
1741	CARLISLE	MA	42.528562	-71.351892
1742	Concord	MA	42.456444	-71.370954
1742	CONCORD	MA	42.456701	-71.374741
1745	Fayville	MA	42.29231	-71.504095
1745	SOUTHBOROUGH	MA	42.293221	-71.502256
1746	Holliston	MA	42.198796	-71.435066
1746	HOLLISTON	MA	42.202641	-71.436059
1747	Hopedale	MA	42.128675	-71.536023
1747	HOPEDALE	MA	42.126796	-71.537601
1748	Hopkinton	MA	42.217945	-71.533938
1748	HOPKINTON	MA	42.219046	-71.530178
1749	Hudson	MA	42.388756	-71.557437
1749	HUDSON	MA	42.391796	-71.560896
1752	Marlborough	MA	42.349703	-71.546947
1752	MARLBOROUGH	MA	42.350861	-71.543355
1754	Maynard	MA	42.430993	-71.451177
1754	MAYNARD	MA	42.432118	-71.454975
1756	Mendon	MA	42.097875	-71.549061
1756	MENDON	MA	42.096744	-71.549882
1757	Milford	MA	42.149786	-71.522396
1757	MILFORD	MA	42.151142	-71.527402
1760	Natick	MA	42.287156	-71.352308
1760	NATICK	MA	42.287476	-71.35741
1770	Sherborn	MA	42.232964	-71.381395
1770	SHERBORN	MA	42.233088	-71.378717
1772	Southborough	MA	42.295044	-71.532273
1772	SOUTHBOROUGH	MA	42.293919	-71.531997
1773	Lincoln	MA	42.423884	-71.314205
1773	LINCOLN	MA	42.421723	-71.313723
1775	Stow	MA	42.423402	-71.514638
1775	STOW	MA	42.430785	-71.515019
1776	Sudbury	MA	42.382955	-71.427696
1776	SUDBURY	MA	42.383655	-71.428159
1778	Wayland	MA	42.3612	-71.36388
1778	WAYLAND	MA	42.348629	-71.358781
1784	Woodville	MA	42.232334	-71.559628
1801	Woburn	MA	42.484238	-71.15743
1801	WOBURN	MA	42.482894	-71.157404
1803	Burlington	MA	42.508545	-71.201304
1803	BURLINGTON	MA	42.508942	-71.200437
1805	Burlington	MA	42.506346	-71.198244
1810	Andover	MA	42.648787	-71.162026
1810	ANDOVER	MA	42.64956	-71.156481
1812	Andover	MA	42.648594	-71.182543
1813	Woburn	MA	42.508236	-71.123401
1815	Woburn	MA	42.505881	-71.127147
1821	Billerica	MA	42.549001	-71.247667
1821	BILLERICA	MA	42.551874	-71.251754
1822	Billerica	MA	42.541274	-71.262879
1824	Chelmsford	MA	42.62328	-71.36472
1824	SOUTH CHELMSFORD	MA	42.59356	-71.357521
1826	Dracut	MA	42.676829	-71.314567
1826	DRACUT	MA	42.676422	-71.318592
1827	Dunstable	MA	42.669019	-71.496025
1827	DUNSTABLE	MA	42.673917	-71.495201
1830	Haverhill	MA	42.781433	-71.084197
1830	HAVERHILL	MA	42.785605	-71.072057
1831	Haverhill	MA	42.78576	-71.084665
1832	Haverhill	MA	42.781791	-71.117351
1832	HAVERHILL	MA	42.779154	-71.109519
1833	Georgetown	MA	42.72468	-70.9758
1833	GEORGETOWN	MA	42.728067	-70.982239
1834	Groveland	MA	42.755514	-71.029608
1834	GROVELAND	MA	42.753027	-71.027018
1835	Haverhill	MA	42.754563	-71.087282
1835	BRADFORD	MA	42.758597	-71.08549
1840	Lawrence	MA	42.710311	-71.16402
1840	LAWRENCE	MA	42.707958	-71.16381
1841	Lawrence	MA	42.711749	-71.16384
1841	LAWRENCE	MA	42.711545	-71.166997
1842	Lawrence	MA	42.705479	-71.159968
1843	Lawrence	MA	42.692019	-71.164643
1843	LAWRENCE	MA	42.691053	-71.160506
1844	Methuen	MA	42.728753	-71.180274
1844	METHUEN	MA	42.728019	-71.181031
1845	North Andover	MA	42.686182	-71.105718
1845	NORTH ANDOVER	MA	42.682583	-71.109004
1850	Lowell	MA	42.654952	-71.306891
1850	LOWELL	MA	42.656035	-71.305078
1851	Lowell	MA	42.631561	-71.333924
1851	LOWELL	MA	42.631548	-71.332882
1852	Lowell	MA	42.634512	-71.296816
1852	LOWELL	MA	42.634413	-71.298331
1853	Lowell	MA	42.658587	-71.305216
1854	Lowell	MA	42.647505	-71.336201
1854	LOWELL	MA	42.649254	-71.335464
1860	Merrimac	MA	42.836632	-71.006424
1860	MERRIMAC	MA	42.834629	-71.004658
1862	North Billerica	MA	42.56736	-71.29122
1862	NORTH BILLERICA	MA	42.575694	-71.290217
1863	North Chelmsford	MA	42.63329	-71.384253
1863	NORTH CHELMSFORD	MA	42.634737	-71.390834
1864	North Reading	MA	42.578246	-71.093981
1864	NORTH READING	MA	42.581898	-71.094711
1865	Nutting Lake	MA	42.534713	-71.269156
1866	Pinehurst	MA	42.525394	-71.227935
1867	Reading	MA	42.529523	-71.108868
1867	READING	MA	42.527986	-71.109021
1876	Tewksbury	MA	42.599815	-71.222861
1876	TEWKSBURY	MA	42.60283	-71.223224
1879	Tyngsboro	MA	42.673414	-71.416749
1879	TYNGSBORO	MA	42.672383	-71.415766
1880	Wakefield	MA	42.502111	-71.069674
1880	WAKEFIELD	MA	42.500886	-71.068471
1885	West Boxford	MA	42.709481	-71.058483
1886	Westford	MA	42.589321	-71.437474
1886	GRANITEVILLE	MA	42.589959	-71.438143
1887	Wilmington	MA	42.55977	-71.169957
1887	WILMINGTON	MA	42.558143	-71.172306
1888	Woburn	MA	42.486156	-71.158082
1889	North Reading	MA	42.572012	-71.111231
1890	Winchester	MA	42.452923	-71.146003
1890	WINCHESTER	MA	42.453028	-71.14407
1899	Andover	MA	42.650375	-71.184561
1901	Lynn	MA	42.463486	-70.943394
1901	LYNN	MA	42.463378	-70.945516
1902	Lynn	MA	42.472369	-70.941341
1902	LYNN	MA	42.469814	-70.941989
1903	Lynn	MA	42.466185	-70.949729
1904	Lynn	MA	42.48896	-70.963687
1904	EAST LYNN	MA	42.487453	-70.962798
1905	Lynn	MA	42.464742	-70.973863
1905	WEST LYNN	MA	42.46453	-70.973825
1906	Saugus	MA	42.459776	-71.009684
1906	SAUGUS	MA	42.463344	-71.011093
1907	Swampscott	MA	42.472258	-70.908157
1907	SWAMPSCOTT	MA	42.474611	-70.909774
1908	Nahant	MA	42.426338	-70.924198
1908	NAHANT	MA	42.426098	-70.927739
1910	Lynn	MA	42.473328	-70.961315
1913	Amesbury	MA	42.85592	-70.93645
1913	AMESBURY	MA	42.855879	-70.936681
1915	Beverly	MA	42.56646	-70.85328
1915	BEVERLY	MA	42.560825	-70.875939
1921	Boxford	MA	42.674498	-71.003708
1921	BOXFORD	MA	42.679719	-71.011372
1922	Byfield	MA	42.755852	-70.931083
1922	BYFIELD	MA	42.756792	-70.935053
1923	Danvers	MA	42.570577	-70.944262
1923	DANVERS	MA	42.569402	-70.942461
1929	Essex	MA	42.630853	-70.783172
1929	ESSEX	MA	42.628629	-70.782794
1930	Gloucester	MA	42.6285	-70.68624
1930	GLOUCESTER	MA	42.620836	-70.672149
1931	Gloucester	MA	42.630304	-70.681613
1936	Hamilton	MA	42.637922	-70.859398
1937	Hathorne	MA	42.590815	-70.97707
1938	Ipswich	MA	42.682211	-70.846774
1938	IPSWICH	MA	42.680877	-70.849353
1940	Lynnfield	MA	42.53609	-71.026506
1940	LYNNFIELD	MA	42.532711	-71.033873
1944	Manchester	MA	42.580512	-70.767075
1944	MANCHESTER	MA	42.57963	-70.767434
1945	Marblehead	MA	42.49703	-70.866105
1945	MARBLEHEAD	MA	42.498431	-70.865291
1949	Middleton	MA	42.596262	-71.015245
1949	MIDDLETON	MA	42.594184	-71.013004
1950	Newburyport	MA	42.811261	-70.877264
1950	NEWBURYPORT	MA	42.812964	-70.884668
1951	Newbury	MA	42.789959	-70.844019
1951	NEWBURY	MA	42.783475	-70.847377
1952	Salisbury	MA	42.84348	-70.82058
1952	SALISBURY	MA	42.850678	-70.858822
1960	Peabody	MA	42.533241	-70.972639
1960	PEABODY	MA	42.532579	-70.961194
1961	Peabody	MA	42.534558	-70.968238
1965	Prides Crossing	MA	42.561561	-70.833711
1966	Rockport	MA	42.658742	-70.618711
1966	ROCKPORT	MA	42.657973	-70.619424
1969	Rowley	MA	42.721075	-70.898492
1969	ROWLEY	MA	42.713753	-70.90696
1970	Salem	MA	42.518116	-70.904469
1970	SALEM	MA	42.515114	-70.900343
1971	Salem	MA	42.527567	-70.868387
1982	South Hamilton	MA	42.619543	-70.86166
1982	SOUTH HAMILTON	MA	42.618478	-70.856132
1983	Topsfield	MA	42.640415	-70.947058
1983	TOPSFIELD	MA	42.641546	-70.948843
1984	Wenham	MA	42.603665	-70.888664
1984	WENHAM	MA	42.60166	-70.878622
1985	West Newbury	MA	42.790919	-70.975482
1985	WEST NEWBURY	MA	42.794865	-70.977811
2018	Accord	MA	42.175682	-70.886913
2019	Bellingham	MA	42.068354	-71.476042
2019	BELLINGHAM	MA	42.074573	-71.476829
2020	Brant Rock	MA	42.08398	-70.649731
2021	Canton	MA	42.164447	-71.131647
2021	CANTON	MA	42.164454	-71.135536
2025	Cohasset	MA	42.237751	-70.809991
2025	COHASSET	MA	42.239484	-70.812788
2026	Dedham	MA	42.244649	-71.16764
2026	DEDHAM	MA	42.243685	-71.163741
2027	Dedham	MA	42.246639	-71.179916
2030	Dover	MA	42.234095	-71.28611
2030	DOVER	MA	42.236233	-71.285363
2032	East Walpole	MA	42.154795	-71.216436
2032	EAST WALPOLE	MA	42.15324	-71.2179
2035	Foxboro	MA	42.062193	-71.243476
2035	FOXBORO	MA	42.064938	-71.244127
2038	Franklin	MA	42.093298	-71.404394
2038	FRANKLIN	MA	42.09347	-71.405786
2040	Greenbush	MA	42.179589	-70.749679
2041	Green Harbor	MA	42.071576	-70.65438
2043	Hingham	MA	42.227974	-70.89115
2043	HINGHAM	MA	42.224485	-70.891051
2044	Hingham	MA	42.242484	-70.892883
2045	Hull	MA	42.230785	-70.839051
2045	HULL	MA	42.285346	-70.875442
2047	Humarock	MA	42.13786	-70.693847
2048	Mansfield	MA	42.023917	-71.218787
2048	MANSFIELD	MA	42.021238	-71.217775
2050	Marshfield	MA	42.126517	-70.73631
2050	MARSHFIELD	MA	42.106177	-70.69931
2051	Marshfield Hills	MA	42.145186	-70.72388
2052	Medfield	MA	42.177982	-71.305897
2052	MEDFIELD	MA	42.184525	-71.304813
2053	Medway	MA	42.145235	-71.407864
2053	MEDWAY	MA	42.151363	-71.421715
2054	Millis	MA	42.167699	-71.360144
2054	MILLIS	MA	42.166938	-71.360693
2055	Minot	MA	42.238834	-70.761576
2056	Norfolk	MA	42.118496	-71.328676
2056	NORFOLK	MA	42.117746	-71.326934
2059	North Marshfield	MA	42.142821	-70.772118
2060	North Scituate	MA	42.186869	-71.204063
2061	Norwell	MA	42.156831	-70.821267
2061	NORWELL	MA	42.159574	-70.82172
2062	Norwood	MA	42.185459	-71.202181
2062	NORWOOD	MA	42.186843	-71.203313
2065	Ocean Bluff	MA	42.091667	-70.706111
2066	Scituate	MA	42.199513	-70.746169
2066	SCITUATE	MA	42.203235	-70.752476
2067	Sharon	MA	42.111505	-71.179831
2067	SHARON	MA	42.109388	-71.175872
2070	Sheldonville	MA	42.034805	-71.386
2071	South Walpole	MA	42.104986	-71.270463
2071	SOUTH WALPOLE	MA	42.099203	-71.275235
2072	Stoughton	MA	42.124896	-71.109196
2072	STOUGHTON	MA	42.125279	-71.107357
2081	Walpole	MA	42.142932	-71.25713
2081	WALPOLE	MA	42.144413	-71.254391
2090	Westwood	MA	42.216043	-71.204408
2090	WESTWOOD	MA	42.214824	-71.210426
2093	Wrentham	MA	42.057241	-71.344361
2093	WRENTHAM	MA	42.061746	-71.339568
2108	Boston	MA	42.358664	-71.071293
2108	BOSTON	MA	42.357603	-71.068432
2109	Boston	MA	42.36796	-71.05478
2109	BOSTON	MA	42.362963	-71.053386
2110	Boston	MA	42.35819	-71.050678
2110	BOSTON	MA	42.357636	-71.051417
2111	Boston	MA	42.351267	-71.064699
2111	BOSTON	MA	42.350348	-71.0629
2112	Boston	MA	42.35768	-71.05763
2113	Boston	MA	42.365976	-71.05308
2113	BOSTON	MA	42.365656	-71.055958
2114	Boston	MA	42.360587	-71.065447
2114	BOSTON	MA	42.361111	-71.06823
2115	Boston	MA	42.341535	-71.094458
2115	BOSTON	MA	42.342706	-71.092215
2116	Boston	MA	42.347026	-71.074793
2116	BOSTON	MA	42.349201	-71.076798
2117	Boston	MA	42.342166	-71.073298
2118	Boston	MA	42.33696	-71.06376
2118	ROXBURY	MA	42.340154	-71.075627
2119	Roxbury	MA	42.28824	-71.04744
2119	ROXBURY	MA	42.322414	-71.086923
2120	Roxbury Crossing	MA	42.334141	-71.097433
2120	ROXBURY	MA	42.332844	-71.097978
2121	Dorchester	MA	42.306015	-71.084811
2121	DORCHESTER	MA	42.307503	-71.08305
2122	Dorchester	MA	42.297038	-71.054735
2122	DORCHESTER	MA	42.297278	-71.058304
2123	Boston	MA	42.34394	-71.085266
2124	Dorchester Center	MA	42.286139	-71.070555
2124	DORCHESTER	MA	42.287984	-71.072898
2125	Dorchester	MA	42.313703	-71.062976
2125	DORCHESTER	MA	42.315305	-71.061924
2126	Mattapan	MA	42.27469	-71.089937
2126	MATTAPAN	MA	42.273889	-71.093871
2127	Boston	MA	42.33896	-71.02529
2127	SOUTH BOSTON	MA	42.333454	-71.043792
2128	Boston	MA	42.383079	-71.018049
2128	EAST BOSTON	MA	42.378137	-71.028682
2129	Charlestown	MA	42.33618	-71.10366
2129	CHARLESTOWN	MA	42.377815	-71.062715
2130	Jamaica Plain	MA	42.29472	-71.13054
2130	JAMAICA PLAIN	MA	42.312596	-71.111495
2131	Roslindale	MA	42.28473	-71.127697
2131	ROSLINDALE	MA	42.283615	-71.129543
2132	West Roxbury	MA	42.27516	-71.14728
2132	WEST ROXBURY	MA	42.27868	-71.158868
2133	Boston	MA	42.354273	-71.065367
2134	Allston	MA	42.358096	-71.130571
2134	ALLSTON	MA	42.353519	-71.132866
2135	Brighton	MA	42.35082	-71.11842
2135	BRIGHTON	MA	42.34779	-71.156599
2136	Hyde Park	MA	42.25281	-71.129122
2136	HYDE PARK	MA	42.253989	-71.126052
2137	Readville	MA	42.235076	-71.134469
2138	Cambridge	MA	42.377465	-71.131249
2138	CAMBRIDGE	MA	42.377045	-71.125611
2139	Cambridge	MA	42.366036	-71.103492
2139	CAMBRIDGE	MA	42.364688	-71.104155
2140	Cambridge	MA	42.39235	-71.131259
2140	NORTH CAMBRIDGE	MA	42.391366	-71.129379
2141	Cambridge	MA	42.368312	-71.082436
2141	EAST CAMBRIDGE	MA	42.370701	-71.088277
2142	Cambridge	MA	42.366561	-71.087556
2142	CAMBRIDGE	MA	42.362025	-71.083011
2143	Somerville	MA	42.381835	-71.103174
2143	SOMERVILLE	MA	42.382945	-71.102814
2144	Somerville	MA	42.399028	-71.123138
2144	SOMERVILLE	MA	42.40032	-71.122059
2145	Somerville	MA	42.391409	-71.094721
2145	SOMERVILLE	MA	42.390678	-71.092944
2146	BROOKLINE	MA	42.339158	-71.128917
2148	Malden	MA	42.43213	-71.056084
2148	MALDEN	MA	42.42911	-71.060507
2149	Everett	MA	42.411501	-71.052188
2149	EVERETT	MA	42.411199	-71.051448
2150	Chelsea	MA	42.397479	-71.035464
2150	CHELSEA	MA	42.396252	-71.032521
2151	Revere	MA	42.415223	-71.005325
2151	REVERE	MA	42.413767	-71.005165
2152	Winthrop	MA	42.37376	-70.980521
2152	WINTHROP	MA	42.376294	-70.980043
2153	Medford	MA	42.419023	-71.109862
2154	NORTH WALTHAM	MA	42.382492	-71.236497
2155	Medford	MA	42.42132	-71.113443
2155	MEDFORD	MA	42.417335	-71.108686
2156	West Medford	MA	42.424333	-71.132274
2158	NEWTONVILLE	MA	42.353835	-71.1902
2159	NEWTON CENTER	MA	42.318889	-71.191839
2160	NEWTONVILLE	MA	42.351961	-71.208771
2161	NEWTON HIGHLANDS	MA	42.318512	-71.209347
2162	NEWTONVILLE	MA	42.330296	-71.258025
2163	Boston	MA	42.369472	-71.124373
2163	CAMBRIDGE	MA	42.364005	-71.141879
2164	NEWTON UPPER FAL	MA	42.312562	-71.221615
2165	NEWTONVILLE	MA	42.352366	-71.22795
2166	AUBURNDALE	MA	42.345928	-71.247598
2167	BOSTON COLLEGE	MA	42.31903	-71.16272
2168	WABAN	MA	42.327049	-71.230703
2169	Quincy	MA	42.240464	-71.014144
2169	QUINCY	MA	42.249133	-70.997816
2170	Quincy	MA	42.268871	-71.02006
2170	QUINCY	MA	42.26713	-71.018644
2171	Quincy	MA	42.285206	-71.025251
2171	QUINCY	MA	42.282519	-71.024141
2172	EAST WATERTOWN	MA	42.371497	-71.180266
2173	LEXINGTON	MA	42.445384	-71.225916
2174	ARLINGTON	MA	42.417098	-71.162517
2176	Melrose	MA	42.459952	-71.05889
2176	MELROSE	MA	42.458066	-71.063191
2178	BELMONT	MA	42.389656	-71.174647
2180	Stoneham	MA	42.482637	-71.096392
2180	STONEHAM	MA	42.482778	-71.0978
2181	WELLESLEY	MA	42.305593	-71.287966
2184	Braintree	MA	42.208818	-71.000729
2184	BRAINTREE	MA	42.209284	-70.996304
2185	Braintree	MA	42.201183	-71.005109
2186	Milton	MA	42.249317	-71.074516
2186	MILTON	MA	42.253663	-71.077051
2187	Milton Village	MA	42.260688	-71.078672
2188	Weymouth	MA	42.213792	-70.959371
2188	WEYMOUTH	MA	42.211327	-70.958248
2189	East Weymouth	MA	42.213831	-70.932791
2189	WEYMOUTH	MA	42.211606	-70.931671
2190	South Weymouth	MA	42.171028	-70.948119
2190	WEYMOUTH	MA	42.172817	-70.94869
2191	North Weymouth	MA	42.241032	-70.94326
2191	WEYMOUTH	MA	42.243564	-70.944318
2192	NEEDHAM	MA	42.278908	-71.235172
2193	WESTON	MA	42.359422	-71.300291
2194	NEEDHAM	MA	42.297702	-71.234363
2196	Boston	MA	42.3513	-71.060861
2199	Boston	MA	42.345258	-71.078871
2199	BOSTON	MA	42.347873	-71.082543
2201	Boston	MA	42.359359	-71.059528
2203	Boston	MA	42.365142	-71.070244
2204	Boston	MA	42.39503	-71.05027
2205	Boston	MA	42.34875	-71.05694
2206	Boston	MA	42.34445	-71.042166
2210	Boston	MA	42.345728	-71.042554
2210	BOSTON	MA	42.348921	-71.046511
2211	Boston	MA	42.358069	-71.056709
2212	Boston	MA	42.355722	-71.055772
2215	Boston	MA	42.344927	-71.101619
2215	BOSTON	MA	42.347088	-71.102689
2217	Boston	MA	42.348526	-71.072994
2222	Boston	MA	42.362372	-71.066194
2228	East Boston	MA	42.360007	-71.06227
2238	Cambridge	MA	42.374067	-71.117136
2241	Boston	MA	42.354861	-71.057266
2266	Boston	MA	42.349321	-71.059883
2269	Quincy	MA	42.251391	-71.003943
2283	Boston	MA	42.348748	-71.056723
2284	Boston	MA	42.351144	-71.057065
2293	Boston	MA	42.358203	-71.061092
2297	Boston	MA	42.358631	-71.056702
2298	Boston	MA	42.358631	-71.056702
2301	Brockton	MA	42.090314	-71.038674
2302	Brockton	MA	42.083088	-70.999902
2303	Brockton	MA	42.084757	-71.015162
2304	Brockton	MA	42.081667	-71.025966
2305	Brockton	MA	42.08318	-71.024619
2322	Avon	MA	42.122045	-71.048657
2322	AVON	MA	42.125825	-71.043738
2324	Bridgewater	MA	41.981411	-70.974124
2324	BRIDGEWATER	MA	41.977341	-70.97234
2325	Bridgewater	MA	41.992179	-70.972402
2327	Bryantville	MA	42.044742	-70.836344
2330	Carver	MA	41.880517	-70.767478
2330	CARVER	MA	41.888265	-70.767754
2331	Duxbury	MA	42.031844	-70.694226
2332	Duxbury	MA	42.037692	-70.710603
2332	DUXBURY	MA	42.039936	-70.716257
2333	East Bridgewater	MA	42.029586	-70.942499
2333	EAST BRIDGEWATER	MA	42.031478	-70.944964
2334	Easton	MA	42.023847	-71.129217
2337	Elmwood	MA	42.011834	-70.964024
2338	Halifax	MA	42.001029	-70.851712
2338	HALIFAX	MA	42.000159	-70.844794
2339	Hanover	MA	42.130281	-70.846944
2339	HANOVER	MA	42.121406	-70.857006
2340	Hanover	MA	42.110338	-70.812083
2341	Hanson	MA	42.055954	-70.868035
2341	HANSON	MA	42.061627	-70.865053
2343	Holbrook	MA	42.14803	-71.010637
2343	HOLBROOK	MA	42.14641	-71.008273
2344	Middleboro	MA	41.894218	-70.920815
2345	Manomet	MA	41.903376	-70.552785
2346	Middleboro	MA	41.887265	-70.887189
2346	MIDDLEBORO	MA	41.888396	-70.892965
2347	Lakeville	MA	41.831559	-70.953643
2347	LAKEVILLE	MA	41.837377	-70.958195
2348	Lakeville	MA	41.877314	-70.946435
2349	Middleboro	MA	41.870977	-70.90838
2350	Monponsett	MA	42.01687	-70.848897
2351	Abington	MA	42.117783	-70.954203
2351	ABINGTON	MA	42.116715	-70.954293
2355	North Carver	MA	41.917753	-70.797313
2356	North Easton	MA	42.057491	-71.115498
2356	NORTH EASTON	MA	42.058956	-71.112337
2357	North Easton	MA	42.059436	-71.080861
2358	North Pembroke	MA	42.09441	-70.787885
2359	Pembroke	MA	42.063591	-70.805297
2359	PEMBROKE	MA	42.062072	-70.804404
2360	Plymouth	MA	41.87292	-70.64142
2360	PLYMOUTH	MA	41.910404	-70.642004
2361	Plymouth	MA	41.923344	-70.655618
2362	Plymouth	MA	41.959767	-70.665275
2364	Kingston	MA	41.97954	-70.7451
2364	KINGSTON	MA	41.995022	-70.740993
2366	South Carver	MA	41.840594	-70.744534
2367	Plympton	MA	41.955248	-70.806097
2367	PLYMPTON	MA	41.96549	-70.804582
2368	Randolph	MA	42.173512	-71.050595
2368	RANDOLPH	MA	42.173587	-71.051392
2370	Rockland	MA	42.131755	-70.907783
2370	ROCKLAND	MA	42.129286	-70.913263
2375	South Easton	MA	42.028515	-71.10088
2375	SOUTH EASTON	MA	42.025704	-71.098814
2379	West Bridgewater	MA	42.018468	-71.013855
2379	WEST BRIDGEWATER	MA	42.025511	-71.016054
2381	White Horse Beach	MA	41.930035	-70.559004
2382	Whitman	MA	42.081994	-70.937413
2382	WHITMAN	MA	42.081603	-70.938127
2401	BROCKTON	MA	42.081571	-71.034348
2402	BROCKTON	MA	42.088396	-71.001947
2420	Lexington	MA	42.455799	-71.215027
2421	Lexington	MA	42.448372	-71.233754
2445	Brookline	MA	42.332533	-71.129865
2446	Brookline	MA	42.344328	-71.122217
2447	Brookline Village	MA	42.333546	-71.118745
2451	Waltham	MA	42.399203	-71.26249
2452	Waltham	MA	42.39802	-71.220337
2453	Waltham	MA	42.369917	-71.236818
2454	Waltham	MA	42.378002	-71.239881
2455	North Waltham	MA	42.357184	-71.059255
2456	New Town	MA	42.333573	-71.204106
2457	Babson Park	MA	42.29704	-71.259784
2458	Newton	MA	42.352515	-71.190702
2459	Newton Center	MA	42.308823	-71.191835
2460	Newtonville	MA	42.351054	-71.207393
2461	Newton Highlands	MA	42.314739	-71.208012
2462	Newton Lower Falls	MA	42.3312	-71.258208
2464	Newton Upper Falls	MA	42.311972	-71.220047
2465	West Newton	MA	42.348882	-71.225607
2466	Auburndale	MA	42.345147	-71.247889
2467	Chestnut Hill	MA	42.318527	-71.157052
2468	Waban	MA	42.326111	-71.231512
2471	Watertown	MA	42.369843	-71.174994
2472	Watertown	MA	42.371297	-71.180361
2474	Arlington	MA	42.420728	-71.158189
2475	Arlington Heights	MA	42.420254	-71.180935
2476	Arlington	MA	42.411936	-71.176546
2477	Watertown	MA	42.377202	-71.15371
2478	Belmont	MA	42.394199	-71.180235
2479	Waverley	MA	42.388983	-71.187758
2481	Wellesley Hills	MA	42.316214	-71.265402
2482	Wellesley	MA	42.291931	-71.298538
2492	Needham	MA	42.276004	-71.243064
2493	Weston	MA	42.365885	-71.301028
2494	Needham Heights	MA	42.305022	-71.231767
2495	Nonantum	MA	42.332052	-71.207484
2532	Buzzards Bay	MA	41.74104	-70.58892
2532	ONSET	MA	41.752918	-70.593168
2534	Cataumet	MA	41.666022	-70.61372
2535	Chilmark	MA	41.334586	-70.746397
2535	CHILMARK	MA	41.357523	-70.741613
2536	East Falmouth	MA	41.583018	-70.565899
2536	TEATICKET	MA	41.58504	-70.565174
2537	East Sandwich	MA	41.726548	-70.440357
2537	EAST SANDWICH	MA	41.684603	-70.46822
2538	East Wareham	MA	41.781003	-70.649757
2538	EAST WAREHAM	MA	41.768247	-70.653237
2539	Edgartown	MA	41.391367	-70.529036
2539	EDGARTOWN	MA	41.388856	-70.533893
2540	Falmouth	MA	41.563155	-70.626053
